ID	Name	AttributeOne	AttributeTwo	AttributeThree
16387	彩·鶴頂·痛擊·腐心(壹)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16388	彩·鶴頂·痛擊·腐心(貳)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16389	彩·鶴頂·痛擊·腐心(三)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16390	彩·鶴頂·痛擊·腐心(肆)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16391	彩·鶴頂·痛擊·腐心(伍)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16392	彩·鶴頂·痛擊·腐心(陸)	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16393	彩·鶴頂·大化·痛擊(壹)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16394	彩·鶴頂·大化·痛擊(貳)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16395	彩·鶴頂·大化·痛擊(三)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16396	彩·鶴頂·大化·痛擊(肆)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16397	彩·鶴頂·大化·痛擊(伍)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16398	彩·鶴頂·大化·痛擊(陸)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16399	彩·腐心·鶴頂·痛擊(壹)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16400	彩·腐心·鶴頂·痛擊(貳)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16401	彩·腐心·鶴頂·痛擊(三)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16402	彩·腐心·鶴頂·痛擊(肆)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16403	彩·腐心·鶴頂·痛擊(伍)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16404	彩·腐心·鶴頂·痛擊(陸)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16405	彩·腐心·見切·鶴頂(壹)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16406	彩·腐心·見切·鶴頂(貳)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16407	彩·腐心·見切·鶴頂(三)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16408	彩·腐心·見切·鶴頂(肆)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16409	彩·腐心·見切·鶴頂(伍)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16410	彩·腐心·見切·鶴頂(陸)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16411	彩·腐心·見切·痛擊(壹)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16412	彩·腐心·見切·痛擊(貳)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16413	彩·腐心·見切·痛擊(三)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16414	彩·腐心·見切·痛擊(肆)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16415	彩·腐心·見切·痛擊(伍)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16416	彩·腐心·見切·痛擊(陸)	atPoisonOvercomeBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16417	彩·腐心·痛擊·鶴頂(壹)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16418	彩·腐心·痛擊·鶴頂(貳)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16419	彩·腐心·痛擊·鶴頂(三)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16420	彩·腐心·痛擊·鶴頂(肆)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16421	彩·腐心·痛擊·鶴頂(伍)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16422	彩·腐心·痛擊·鶴頂(陸)	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16423	彩·腐心·大化·痛擊(壹)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16424	彩·腐心·大化·痛擊(貳)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16425	彩·腐心·大化·痛擊(三)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16426	彩·腐心·大化·痛擊(肆)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16427	彩·腐心·大化·痛擊(伍)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16428	彩·腐心·大化·痛擊(陸)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16429	彩·見切·鶴頂·腐心(壹)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
16430	彩·見切·鶴頂·腐心(貳)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
16431	彩·見切·鶴頂·腐心(三)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
16432	彩·見切·鶴頂·腐心(肆)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
16433	彩·見切·鶴頂·腐心(伍)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
16434	彩·見切·鶴頂·腐心(陸)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
16435	彩·見切·鶴頂·痛擊(壹)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16436	彩·見切·鶴頂·痛擊(貳)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16437	彩·見切·鶴頂·痛擊(三)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16438	彩·見切·鶴頂·痛擊(肆)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16439	彩·見切·鶴頂·痛擊(伍)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16440	彩·見切·鶴頂·痛擊(陸)	atPhysicsCriticalStrike	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16441	彩·見切·腐心·鶴頂(壹)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
16442	彩·見切·腐心·鶴頂(貳)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
16443	彩·見切·腐心·鶴頂(三)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
16444	彩·見切·腐心·鶴頂(肆)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
16445	彩·見切·腐心·鶴頂(伍)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
16446	彩·見切·腐心·鶴頂(陸)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
16447	彩·見切·腐心·痛擊(壹)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16448	彩·見切·腐心·痛擊(貳)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16449	彩·見切·腐心·痛擊(三)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16450	彩·見切·腐心·痛擊(肆)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16451	彩·見切·腐心·痛擊(伍)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16452	彩·見切·腐心·痛擊(陸)	atPhysicsCriticalStrike	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16453	彩·見切·痛擊·鶴頂(壹)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16454	彩·見切·痛擊·鶴頂(貳)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16455	彩·見切·痛擊·鶴頂(三)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16456	彩·見切·痛擊·鶴頂(肆)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16457	彩·見切·痛擊·鶴頂(伍)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16458	彩·見切·痛擊·鶴頂(陸)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16459	彩·見切·痛擊·腐心(壹)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16460	彩·見切·痛擊·腐心(貳)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16461	彩·見切·痛擊·腐心(三)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16462	彩·見切·痛擊·腐心(肆)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16463	彩·見切·痛擊·腐心(伍)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16464	彩·見切·痛擊·腐心(陸)	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16465	彩·見切·大化·鶴頂(壹)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16466	彩·見切·大化·鶴頂(貳)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16467	彩·見切·大化·鶴頂(三)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16468	彩·見切·大化·鶴頂(肆)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16469	彩·見切·大化·鶴頂(伍)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16470	彩·見切·大化·鶴頂(陸)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16471	彩·見切·大化·腐心(壹)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16472	彩·見切·大化·腐心(貳)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16473	彩·見切·大化·腐心(三)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16474	彩·見切·大化·腐心(肆)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16475	彩·見切·大化·腐心(伍)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16476	彩·見切·大化·腐心(陸)	atPhysicsCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16477	彩·痛擊·鶴頂·腐心(壹)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16478	彩·痛擊·鶴頂·腐心(貳)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16479	彩·痛擊·鶴頂·腐心(三)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16480	彩·痛擊·鶴頂·腐心(肆)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16481	彩·痛擊·鶴頂·腐心(伍)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16482	彩·痛擊·鶴頂·腐心(陸)	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16483	彩·痛擊·腐心·鶴頂(壹)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16484	彩·痛擊·腐心·鶴頂(貳)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16485	彩·痛擊·腐心·鶴頂(三)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16486	彩·痛擊·腐心·鶴頂(肆)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16487	彩·痛擊·腐心·鶴頂(伍)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16488	彩·痛擊·腐心·鶴頂(陸)	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16489	彩·痛擊·見切·鶴頂(壹)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16490	彩·痛擊·見切·鶴頂(貳)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16491	彩·痛擊·見切·鶴頂(三)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16492	彩·痛擊·見切·鶴頂(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16493	彩·痛擊·見切·鶴頂(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16494	彩·痛擊·見切·鶴頂(陸)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16495	彩·痛擊·見切·腐心(壹)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16496	彩·痛擊·見切·腐心(貳)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16497	彩·痛擊·見切·腐心(三)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16498	彩·痛擊·見切·腐心(肆)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16499	彩·痛擊·見切·腐心(伍)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16500	彩·痛擊·見切·腐心(陸)	atPhysicsCriticalDamagePowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16501	彩·痛擊·大化·鶴頂(壹)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16502	彩·痛擊·大化·鶴頂(貳)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16503	彩·痛擊·大化·鶴頂(三)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16504	彩·痛擊·大化·鶴頂(肆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16505	彩·痛擊·大化·鶴頂(伍)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16506	彩·痛擊·大化·鶴頂(陸)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16507	彩·痛擊·大化·腐心(壹)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16508	彩·痛擊·大化·腐心(貳)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16509	彩·痛擊·大化·腐心(三)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16510	彩·痛擊·大化·腐心(肆)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16511	彩·痛擊·大化·腐心(伍)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16512	彩·痛擊·大化·腐心(陸)	atPhysicsCriticalDamagePowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16513	彩·心眼·鶴頂·腐心(壹)	atPhysicsHitValue	atPoisonAttackPowerBase	atPoisonOvercomeBase
16514	彩·心眼·鶴頂·腐心(貳)	atPhysicsHitValue	atPoisonAttackPowerBase	atPoisonOvercomeBase
16515	彩·心眼·鶴頂·腐心(三)	atPhysicsHitValue	atPoisonAttackPowerBase	atPoisonOvercomeBase
16516	彩·心眼·鶴頂·腐心(肆)	atPhysicsHitValue	atPoisonAttackPowerBase	atPoisonOvercomeBase
16517	彩·心眼·鶴頂·腐心(伍)	atPhysicsHitValue	atPoisonAttackPowerBase	atPoisonOvercomeBase
16518	彩·心眼·鶴頂·腐心(陸)	atPhysicsHitValue	atPoisonAttackPowerBase	atPoisonOvercomeBase
16519	彩·心眼·鶴頂·痛擊(壹)	atPhysicsHitValue	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16520	彩·心眼·鶴頂·痛擊(貳)	atPhysicsHitValue	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16521	彩·心眼·鶴頂·痛擊(三)	atPhysicsHitValue	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16522	彩·心眼·鶴頂·痛擊(肆)	atPhysicsHitValue	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16523	彩·心眼·鶴頂·痛擊(伍)	atPhysicsHitValue	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16524	彩·心眼·鶴頂·痛擊(陸)	atPhysicsHitValue	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16525	彩·心眼·腐心·鶴頂(壹)	atPhysicsHitValue	atPoisonOvercomeBase	atPoisonAttackPowerBase
16526	彩·心眼·腐心·鶴頂(貳)	atPhysicsHitValue	atPoisonOvercomeBase	atPoisonAttackPowerBase
16527	彩·心眼·腐心·鶴頂(三)	atPhysicsHitValue	atPoisonOvercomeBase	atPoisonAttackPowerBase
16528	彩·心眼·腐心·鶴頂(肆)	atPhysicsHitValue	atPoisonOvercomeBase	atPoisonAttackPowerBase
16529	彩·心眼·腐心·鶴頂(伍)	atPhysicsHitValue	atPoisonOvercomeBase	atPoisonAttackPowerBase
16530	彩·心眼·腐心·鶴頂(陸)	atPhysicsHitValue	atPoisonOvercomeBase	atPoisonAttackPowerBase
16531	彩·心眼·腐心·痛擊(壹)	atPhysicsHitValue	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16532	彩·心眼·腐心·痛擊(貳)	atPhysicsHitValue	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16533	彩·心眼·腐心·痛擊(三)	atPhysicsHitValue	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16534	彩·心眼·腐心·痛擊(肆)	atPhysicsHitValue	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16535	彩·心眼·腐心·痛擊(伍)	atPhysicsHitValue	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16536	彩·心眼·腐心·痛擊(陸)	atPhysicsHitValue	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16537	彩·心眼·見切·鶴頂(壹)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16538	彩·心眼·見切·鶴頂(貳)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16539	彩·心眼·見切·鶴頂(三)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16540	彩·心眼·見切·鶴頂(肆)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16541	彩·心眼·見切·鶴頂(伍)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16542	彩·心眼·見切·鶴頂(陸)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16543	彩·心眼·見切·腐心(壹)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonOvercomeBase
16544	彩·心眼·見切·腐心(貳)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonOvercomeBase
16545	彩·心眼·見切·腐心(三)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonOvercomeBase
16546	彩·心眼·見切·腐心(肆)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonOvercomeBase
16547	彩·心眼·見切·腐心(伍)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonOvercomeBase
16548	彩·心眼·見切·腐心(陸)	atPhysicsHitValue	atPhysicsCriticalStrike	atPoisonOvercomeBase
16549	彩·心眼·痛擊·鶴頂(壹)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16550	彩·心眼·痛擊·鶴頂(貳)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16551	彩·心眼·痛擊·鶴頂(三)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16552	彩·心眼·痛擊·鶴頂(肆)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16553	彩·心眼·痛擊·鶴頂(伍)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16554	彩·心眼·痛擊·鶴頂(陸)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16555	彩·心眼·痛擊·腐心(壹)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16556	彩·心眼·痛擊·腐心(貳)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16557	彩·心眼·痛擊·腐心(三)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16558	彩·心眼·痛擊·腐心(肆)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16559	彩·心眼·痛擊·腐心(伍)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16560	彩·心眼·痛擊·腐心(陸)	atPhysicsHitValue	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16561	彩·心眼·大化·鶴頂(壹)	atPhysicsHitValue	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16562	彩·心眼·大化·鶴頂(貳)	atPhysicsHitValue	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16563	彩·心眼·大化·鶴頂(三)	atPhysicsHitValue	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16564	彩·心眼·大化·鶴頂(肆)	atPhysicsHitValue	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16565	彩·心眼·大化·鶴頂(伍)	atPhysicsHitValue	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16566	彩·心眼·大化·鶴頂(陸)	atPhysicsHitValue	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
